
20230505-154020
RM;10024;0.50;8.74;9.93;0;0;0;0;35405;
RM;10064;0.58;8.71;9.87;0;0;0;0;35550;
RM;10104;0.61;8.71;9.85;0;0;0;0;35689;
RM;10148;0.65;8.72;9.82;0;0;0;0;35837;
RM;10185;0.67;8.68;9.90;0;0;0;0;35992;
RM;10229;0.29;8.74;9.95;0;0;0;0;36144;
RM;10270;0.95;8.74;10.03;0;0;0;0;36295;
RM;10312;0.26;8.74;9.94;0;0;0;0;36456;
RM;10352;1.34;8.78;9.94;0;0;0;0;36610;
RM;10393;0.94;8.74;9.83;0;0;0;0;36762;
RM;10434;0.61;8.74;9.81;0;0;0;0;36913;
RM;10474;0.49;8.74;9.81;0;0;0;0;37059;
RM;10515;0.31;8.72;9.79;0;0;0;0;37204;
RM;10555;0.08;8.74;9.82;0;0;0;0;37355;
RM;10596;-0.14;8.69;9.86;0;0;0;0;37508;
RM;10640;0.46;8.72;9.94;0;0;0;0;37654;
RM;10677;0.68;8.77;9.93;0;0;0;0;37809;
RM;10721;0.57;8.72;9.90;0;0;0;0;37954;
RM;10762;0.69;8.74;9.90;0;0;0;0;38103;
RM;10802;0.18;8.72;9.88;0;0;0;0;38256;
RM;10843;0.43;8.93;9.87;0;0;0;0;38399;
RM;10884;-0.03;8.74;9.89;0;0;0;0;38552;
RM;10925;0.02;8.71;9.86;0;0;0;0;38715;
RM;10966;0.21;8.72;9.87;0;0;0;0;38868;
RM;11006;0.47;8.71;9.87;0;0;0;0;39023;
RM;11046;0.42;8.72;9.86;0;0;0;0;39171;
RM;11087;0.65;8.72;9.83;0;0;0;0;39317;
RM;11127;0.20;8.72;9.90;0;0;0;0;39464;
RM;11168;0.25;8.72;9.90;0;0;0;0;39607;
RM;11209;-0.39;8.66;9.87;0;0;0;0;39762;
RM;11253;0.38;8.72;9.85;0;0;0;0;39915;
RM;11294;0.75;8.78;9.83;0;0;0;0;40071;
RM;11334;0.36;8.72;9.85;0;0;0;0;40223;
RM;11375;0.77;8.72;9.84;0;0;0;0;40371;
RM;11415;0.53;8.72;9.91;0;0;0;0;40525;
RM;11456;-0.26;8.78;9.95;0;0;0;0;40671;
RM;11498;-0.13;8.72;9.92;0;0;0;0;40835;
RM;11539;0.10;8.71;9.91;0;0;0;0;41001;
RM;11580;1.25;8.74;9.91;0;0;0;0;41147;
RM;11620;1.02;8.65;9.89;0;0;0;0;41296;
RM;11660;1.13;8.71;9.92;0;0;0;0;41437;
RM;11701;0.51;8.65;9.95;0;0;0;0;41588;
RM;11741;0.27;8.65;9.92;0;0;0;0;41735;
RM;11785;0.20;8.72;9.83;0;0;0;0;41881;
RM;11826;0.27;8.69;9.81;0;0;0;0;42037;
RM;11867;-0.04;8.72;9.89;0;0;0;0;42188;
RM;11908;0.49;8.72;9.84;0;0;0;0;42342;
RM;11949;0.03;8.72;9.93;0;0;0;0;42490;
RM;11988;0.07;8.72;10.02;0;0;0;0;42636;
RM;12030;0.38;8.72;9.94;0;0;0;0;42794;
RM;12071;0.43;8.77;9.85;0;0;0;0;42942;
RM;12111;0.25;8.72;9.91;0;0;0;0;43091;
RM;12152;0.24;8.65;9.84;0;0;0;0;43242;
RM;12192;0.02;8.68;9.80;0;0;0;0;43386;
RM;12233;0.66;8.71;9.81;0;0;0;0;43541;
RM;12273;0.30;8.69;9.88;0;0;0;0;43685;
RM;12313;0.61;8.65;9.86;0;0;0;0;43831;
RM;12357;0.73;8.72;9.96;0;0;0;0;43988;
RM;12398;0.45;8.77;9.99;0;0;0;0;44138;
RM;12439;0.17;8.72;10.00;0;0;0;0;44293;
RM;12480;0.31;8.72;9.98;0;0;0;0;44456;
RM;12521;0.70;8.71;9.84;0;0;0;0;44607;
RM;12562;0.01;8.77;9.84;0;0;0;0;44763;
RM;12602;0.56;8.72;9.75;0;0;0;0;44912;
RM;12643;1.09;8.72;9.80;0;0;0;0;45058;
RM;12683;0.32;8.72;9.90;0;0;0;0;45208;
RM;12724;0.55;8.77;10.02;0;0;0;0;45354;
RM;12765;0.54;8.66;9.95;0;0;0;0;45508;
RM;12805;0.57;8.65;9.87;0;0;0;0;45656;
RM;12845;0.12;8.63;9.88;0;0;0;0;45803;
RM;12886;0.79;8.69;9.82;0;0;0;0;45957;
RM;12926;0.53;8.65;9.85;0;0;0;0;46113;
RM;12966;0.45;8.65;9.85;0;0;0;0;46254;
RM;13010;0.45;8.71;9.87;0;0;0;0;46399;
RM;13051;0.57;8.72;9.90;0;0;0;0;46554;
RM;13091;0.44;8.72;9.97;0;0;0;0;46702;
RM;13132;0.41;8.72;9.86;0;0;0;0;46857;
RM;13172;0.21;8.71;9.84;0;0;0;0;47013;
RM;13213;0.90;8.72;9.90;0;0;0;0;47160;
RM;13254;0.93;8.71;9.94;0;0;0;0;47309;
RM;13294;1.53;8.71;9.92;0;0;0;0;47455;
RM;13335;0.88;8.69;9.87;0;0;0;0;47602;
RM;13376;1.06;8.77;9.83;0;0;0;0;47750;
RM;13416;1.03;8.71;9.88;0;0;0;0;47908;
RM;13457;0.49;8.69;9.88;0;0;0;0;48062;
RM;13497;0.28;8.71;9.87;0;0;0;0;48205;
RM;13538;1.14;8.69;9.82;0;0;0;0;48349;
RM;13578;1.06;8.66;9.86;0;0;0;0;48488;
RM;13618;0.49;8.65;9.89;0;0;0;0;48634;
RM;13662;0.80;8.71;9.91;0;0;0;0;48786;
RM;13703;0.44;8.71;9.88;0;0;0;0;48937;
RM;13744;0.38;8.71;9.90;0;0;0;0;49095;
RM;13784;0.25;8.71;9.85;0;0;0;0;49244;
RM;13825;0.13;8.71;9.86;0;0;0;0;49387;
RM;13864;0.18;8.72;9.96;0;0;0;0;49536;
RM;13905;0.66;8.71;9.90;0;0;0;0;49683;
RM;13946;0.68;8.72;9.83;0;0;0;0;49838;
RM;13986;0.18;8.71;9.89;0;0;0;0;49988;
RM;14027;0.59;8.75;9.87;0;0;0;0;50136;
RM;14067;0.41;8.69;9.88;0;0;0;0;50295;
RM;14108;0.92;8.71;9.86;0;0;0;0;50448;
RM;14149;0.44;8.71;9.92;0;0;0;0;50594;
RM;14189;0.74;8.77;9.86;0;0;0;0;50745;
RM;14230;0.78;8.65;9.87;0;0;0;0;50890;
RM;14271;0.74;8.68;9.89;0;0;0;0;51038;
RM;14311;0.76;8.65;9.93;0;0;0;0;51179;
RM;14351;0.63;8.68;9.91;0;0;0;0;51331;
RM;14395;0.44;8.71;9.83;0;0;0;0;51478;
RM;14432;0.54;8.69;9.88;0;0;0;0;51631;
RM;14476;0.20;8.72;9.94;0;0;0;0;51772;
RM;14517;0.34;8.69;9.91;0;0;0;0;51918;
RM;14558;0.76;8.69;9.80;0;0;0;0;52069;
RM;14598;1.11;8.72;9.82;0;0;0;0;52220;
RM;14639;0.57;8.71;9.90;0;0;0;0;52370;
RM;14680;1.08;8.72;9.94;0;0;0;0;52525;
RM;14720;0.57;8.72;9.95;0;0;0;0;52671;
RM;14760;0.61;8.71;9.88;0;0;0;0;52825;
RM;14800;0.89;8.72;9.84;0;0;0;0;52968;
RM;14841;0.36;8.74;9.95;0;0;0;0;53112;
RM;14882;0.75;8.71;9.87;0;0;0;0;53268;
RM;14922;0.92;8.71;9.87;0;0;0;0;53420;
RM;14963;1.28;8.71;9.80;0;0;0;0;53567;
RM;15003;1.31;8.74;9.79;0;0;0;0;53724;
RM;15044;0.63;8.63;9.86;0;0;0;0;53864;
RM;15084;0.42;8.69;9.97;0;0;0;0;54014;
RM;15124;0.63;8.69;10.03;0;0;0;0;54159;
RM;15169;0.45;8.72;10.08;0;0;0;0;54315;
RM;15211;0.29;8.71;10.02;0;0;0;0;54468;
RM;15252;-0.01;8.71;9.86;0;0;0;0;54624;
RM;15294;0.67;8.72;9.77;0;0;0;0;54783;
RM;15335;0.12;8.65;9.78;0;0;0;0;54938;
RM;15375;0.45;8.63;9.89;0;0;0;0;55082;
RM;15415;0.34;8.75;10.12;0;0;0;0;55225;
RM;15460;0.50;8.72;10.35;0;0;0;0;55374;
RM;15502;0.84;8.71;9.81;0;0;0;0;55532;
RM;15542;0.70;8.71;9.96;0;0;0;0;55689;
RM;15583;0.91;8.75;9.65;0;0;0;0;55835;
RM;15624;1.20;8.71;9.68;0;0;0;0;55996;
RM;15664;0.68;8.71;9.97;0;0;0;0;56148;
RM;15705;1.03;8.72;10.04;0;0;0;0;56299;
RM;15746;0.03;8.71;10.23;0;0;0;0;56448;
RM;15787;0.55;8.63;10.05;0;0;0;0;56601;
RM;15827;1.05;8.63;9.94;0;0;0;0;56750;
RM;15872;0.91;8.75;9.74;0;0;0;0;56901;
RM;15912;0.78;8.71;9.70;0;0;0;0;57055;
RM;15953;1.00;8.71;9.70;0;0;0;0;57212;
RM;15993;0.83;8.71;9.96;0;0;0;0;57371;
RM;16034;0.88;8.77;10.04;0;0;0;0;57518;
RM;16075;0.77;8.72;10.19;0;0;0;0;57674;
RM;16117;0.71;8.71;9.98;0;0;0;0;57826;
RM;16158;0.67;8.72;9.83;0;0;0;0;57976;
RM;16198;0.95;8.65;9.77;0;0;0;0;58115;
RM;16238;0.72;8.63;9.82;0;0;0;0;58259;
RM;16282;0.52;8.71;9.89;0;0;0;0;58414;
RM;16319;1.10;8.63;9.90;0;0;0;0;58559;
RM;16364;0.98;8.71;9.95;0;0;0;0;58712;
RM;16404;0.94;8.71;9.92;0;0;0;0;58855;
RM;16445;0.97;8.69;9.99;0;0;0;0;59005;
RM;16485;1.20;8.69;9.91;0;0;0;0;59158;
RM;16526;1.47;8.71;9.89;0;0;0;0;59314;
RM;16567;1.23;8.71;9.89;0;0;0;0;59468;
RM;16607;0.92;8.71;9.95;0;0;0;0;59623;
RM;16648;0.92;8.71;9.87;0;0;0;0;59770;
RM;16688;0.97;8.71;9.83;0;0;0;0;59916;
RM;16729;0.51;8.71;9.85;0;0;0;0;60061;
RM;16770;1.31;8.63;9.92;0;0;0;0;60211;
RM;16811;1.11;8.71;9.97;0;0;0;0;60358;
RM;16851;0.74;8.62;10.01;0;0;0;0;60508;
RM;16896;0.39;8.71;9.95;0;0;0;0;60652;
RM;16936;0.36;8.71;9.86;0;0;0;0;60809;
RM;16976;0.26;8.71;9.83;0;0;0;0;60952;
RM;17017;0.89;8.71;9.76;0;0;0;0;61103;
RM;17057;1.44;8.71;9.81;0;0;0;0;61256;
RM;17098;0.69;8.71;9.90;0;0;0;0;61408;
RM;17139;1.01;8.75;10.03;0;0;0;0;61562;
RM;17180;0.87;8.71;10.04;0;0;0;0;61715;
RM;17222;0.48;8.63;9.94;0;0;0;0;61873;
RM;17262;0.89;8.74;9.80;0;0;0;0;62014;
RM;17302;0.58;8.69;9.75;0;0;0;0;62161;
RM;17343;0.57;8.63;9.78;0;0;0;0;62315;
RM;17383;0.62;8.63;9.87;0;0;0;0;62460;
RM;17427;0.71;8.75;9.99;0;0;0;0;62609;
RM;17468;0.87;8.72;10.05;0;0;0;0;62753;
RM;17510;0.66;8.71;9.97;0;0;0;0;62913;
RM;17550;0.91;8.71;9.89;0;0;0;0;63074;
RM;17591;0.08;8.75;9.79;0;0;0;0;63221;
RM;17632;0.87;8.71;9.77;0;0;0;0;63371;
RM;17672;0.76;8.71;9.85;0;0;0;0;63520;
RM;17713;0.21;8.71;9.92;0;0;0;0;63676;
RM;17753;0.89;8.77;10.02;0;0;0;0;63823;
RM;17794;0.64;8.65;9.95;0;0;0;0;63971;
RM;17835;0.53;8.66;9.88;0;0;0;0;64127;
RM;17875;0.27;8.66;9.81;0;0;0;0;64280;
RM;17915;0.11;8.69;9.80;0;0;0;0;64421;
RM;17955;0.30;8.72;9.87;0;0;0;0;64564;
RM;17999;0.62;8.71;9.93;0;0;0;0;64711;
RM;18036;0.74;8.62;9.97;0;0;0;0;64863;
RM;18080;1.17;8.71;9.92;0;0;0;0;65012;
RM;18121;1.00;8.71;9.87;0;0;0;0;65168;
RM;18162;0.59;8.71;9.82;0;0;0;0;65321;
RM;18202;0.36;8.71;9.82;0;0;0;0;65469;
RM;18243;0.22;8.75;9.87;0;0;0;0;65621;
RM;18284;0.47;8.71;9.90;0;0;0;0;65769;
RM;18324;0.34;8.71;9.94;0;0;0;0;65913;
RM;18365;0.08;8.69;9.92;0;0;0;0;66067;
RM;18405;1.43;8.74;9.89;0;0;0;0;66228;
RM;18446;0.92;8.71;9.85;0;0;0;0;66380;
RM;18487;-0.03;8.66;9.85;0;0;0;0;66540;
RM;18528;0.81;8.71;9.87;0;0;0;0;66689;
RM;18568;0.81;8.68;9.88;0;0;0;0;66829;
RM;18612;0.60;8.69;9.89;0;0;0;0;66978;
RM;18653;0.64;8.69;9.92;0;0;0;0;67121;
RM;18693;1.08;8.60;9.86;0;0;0;0;67272;
RM;18734;1.08;8.71;9.91;0;0;0;0;67427;
RM;18775;0.84;8.71;9.87;0;0;0;0;67580;
RM;18814;0.47;8.69;9.88;0;0;0;0;67733;
RM;18855;0.21;8.71;9.91;0;0;0;0;67872;
RM;18896;0.45;8.71;9.86;0;0;0;0;68017;
RM;18936;0.55;8.71;9.77;0;0;0;0;68165;
RM;18977;0.31;8.69;9.91;0;0;0;0;68316;
