RM;85756;-17.91;7.01;-18.03;0;0;0;0
RM;85875;-18.11;7.01;-17.99;0;0;0;0
RM;86042;-18.34;7.01;-18.10;0;0;0;0
RM;86160;-18.47;7.01;-18.18;0;0;0;0
RM;86291;-17.86;7.01;-18.22;0;0;0;0
RM;86410;-17.88;7.01;-18.08;0;0;0;0
RM;86529;-17.81;7.01;-17.98;0;0;0;0
RM;86660;-18.22;7.01;-18.03;0;0;0;0
RM;86790;-17.93;7.01;-18.01;0;0;0;0
RM;86969;-17.86;7.01;-18.05;0;0;0;0
RM;87075;-17.75;7.01;-17.96;0;0;0;0
RM;87206;-17.86;6.99;-17.99;0;0;0;0
RM;87313;-18.16;6.99;-17.94;0;0;0;0
RM;87419;-17.76;7.01;-18.02;0;0;0;0
RM;87527;-17.87;6.99;-18.01;0;0;0;0
RM;87633;-18.48;7.01;-18.10;0;0;0;0
RM;87740;-18.29;7.01;-18.06;0;0;0;0
RM;87859;-17.94;7.01;-18.11;0;0;0;0
RM;87979;-17.99;6.99;-18.06;0;0;0;0
RM;88085;-17.76;6.98;-18.04;0;0;0;0
RM;88240;-17.99;6.99;-18.06;0;0;0;0
RM;88371;-18.00;6.99;-18.05;0;0;0;0
RM;88477;-17.75;6.99;-17.96;0;0;0;0
RM;88584;-17.70;6.84;-17.93;0;0;0;0
RM;88702;-18.07;7.01;-17.86;0;0;0;0
RM;88810;-17.93;6.99;-17.87;0;0;0;0
RM;88918;-18.27;6.99;-17.93;0;0;0;0
RM;89024;-17.70;6.99;-17.93;0;0;0;0
RM;89143;-18.16;6.99;-17.91;0;0;0;0
RM;89249;-18.04;6.99;-17.96;0;0;0;0
RM;89380;-18.28;7.01;-18.05;0;0;0;0
RM;89487;-18.29;6.99;-18.14;0;0;0;0
RM;89594;-18.39;6.99;-18.18;0;0;0;0
RM;89701;-18.28;6.98;-18.20;0;0;0;0
