230422-164612
RM;6694;0.98;0.80;7.81;0.00;0;0;0;0;15;99765.93;28.86;3572;
RM;6714;0.38;0.75;7.69;0.00;0;0;0;0;16;99772.98;28.87;3603;
RM;6734;0.50;0.72;7.69;0.00;0;0;0;0;15;99771.61;28.87;3603;
RM;6757;0.33;0.67;7.68;0.00;0;0;0;0;21;99773.62;28.87;3634;
RM;6777;0.51;0.65;7.69;0.00;0;0;0;0;15;99771.47;28.86;3634;
RM;6797;0.48;0.63;7.68;0.00;0;0;0;0;16;99771.89;28.89;3665;
RM;6817;0.45;0.61;7.68;0.00;0;0;0;0;15;99772.23;28.87;3665;
RM;6837;0.16;0.55;7.65;0.00;0;0;0;0;16;99775.62;28.86;3696;
RM;6857;0.62;0.56;7.81;0.00;0;0;0;0;15;99770.22;28.87;3696;
RM;6886;0.63;0.57;7.67;0.00;0;0;0;0;27;99770.09;28.86;3727;
RM;6909;1.09;0.62;7.78;0.00;0;0;0;0;20;99764.55;28.86;3727;
RM;6932;0.21;0.58;7.68;0.00;0;0;0;0;19;99774.99;28.87;3758;
RM;6952;0.16;0.53;7.69;0.00;0;0;0;0;15;99775.62;28.86;3758;
RM;6972;0.39;0.51;7.67;0.00;0;0;0;0;15;99772.84;28.86;3789;
RM;6992;-0.23;0.42;7.67;0.00;0;0;0;0;15;99780.19;28.89;3789;
RM;7012;0.15;0.38;7.68;0.00;0;0;0;0;16;99775.76;28.87;3821;
RM;7032;0.15;0.35;7.65;0.00;0;0;0;0;15;99775.76;28.87;3821;
RM;7068;-0.36;0.25;7.67;0.00;0;0;0;0;34;99781.70;28.90;3853;
RM;7088;-0.09;0.20;7.68;0.00;0;0;0;0;16;99778.52;28.87;3853;
RM;7108;-0.09;0.16;7.68;0.00;0;0;0;0;15;99778.52;28.87;3885;
RM;7132;-0.09;0.12;7.64;0.00;0;0;0;0;22;99778.52;28.87;3885;
RM;7152;0.50;0.17;7.68;0.00;0;0;0;0;15;99771.61;28.87;3917;
RM;7172;0.45;0.21;7.68;0.00;0;0;0;0;16;99772.23;28.87;3917;
RM;7192;-0.06;0.17;7.69;0.00;0;0;0;0;15;99778.17;28.90;3948;
RM;7212;0.26;0.19;7.68;0.00;0;0;0;0;15;99774.36;28.87;3948;
RM;7232;0.38;0.21;7.68;0.00;0;0;0;0;15;99772.98;28.87;3979;
RM;7255;0.56;0.25;7.80;0.00;0;0;0;0;21;99770.84;28.87;3979;
RM;7275;0.39;0.27;7.69;0.00;0;0;0;0;15;99772.84;28.86;4010;
RM;7299;0.26;0.27;7.67;0.00;0;0;0;0;22;99774.36;28.87;4010;
RM;7319;0.01;0.24;7.68;0.00;0;0;0;0;14;99777.42;28.89;4041;
RM;7339;0.07;0.22;7.68;0.00;0;0;0;0;15;99776.67;28.89;4041;
RM;7359;0.15;0.22;7.68;0.00;0;0;0;0;15;99775.76;28.87;4072;
RM;7379;0.26;0.22;7.68;0.00;0;0;0;0;15;99774.36;28.87;4072;
RM;7399;0.31;0.23;7.78;0.00;0;0;0;0;15;99773.77;28.88;4103;
RM;7419;0.31;0.24;7.69;0.00;0;0;0;0;15;99773.77;28.88;4103;
RM;7439;0.26;0.24;7.68;0.00;0;0;0;0;16;99774.36;28.87;4134;
RM;7459;0.24;0.24;7.67;0.00;0;0;0;0;15;99774.66;28.89;4134;
RM;7483;0.50;0.26;7.67;0.00;0;0;0;0;22;99771.61;28.87;4165;
RM;7513;0.38;0.27;7.67;0.00;0;0;0;0;27;99772.98;28.87;4165;
RM;7533;0.36;0.27;7.68;0.00;0;0;0;0;15;99773.27;28.89;4196;
RM;7553;0.25;0.27;7.68;0.00;0;0;0;0;15;99774.52;28.88;4196;
RM;7573;-0.30;0.23;7.65;0.00;0;0;0;0;15;99780.94;28.90;4227;
RM;7593;-0.13;0.21;7.65;0.00;0;0;0;0;15;99778.93;28.90;4227;
RM;7634;0.49;0.23;7.80;0.00;0;0;0;0;38;99771.76;28.88;4258;
RM;7654;0.17;0.22;7.72;0.00;0;0;0;0;15;99775.54;28.91;4258;
RM;7677;0.31;0.23;7.67;0.00;0;0;0;0;21;99773.77;28.88;4289;
RM;7697;0.56;0.26;7.68;0.00;0;0;0;0;15;99770.84;28.87;4289;
RM;7717;0.25;0.26;7.68;0.00;0;0;0;0;15;99774.52;28.88;4320;
RM;7737;0.73;0.30;7.68;0.00;0;0;0;0;16;99768.84;28.87;4320;
RM;7757;0.66;0.33;7.68;0.00;0;0;0;0;15;99769.76;28.89;4351;
RM;7777;0.43;0.34;7.68;0.00;0;0;0;0;16;99772.38;28.88;4351;
RM;7797;0.89;0.39;7.65;0.00;0;0;0;0;15;99767.00;28.89;4382;
RM;7817;0.84;0.44;7.68;0.00;0;0;0;0;16;99767.60;28.88;4382;
RM;7837;1.47;0.55;7.80;0.00;0;0;0;0;15;99760.09;28.89;4413;
RM;7861;1.54;0.70;7.67;0.00;0;0;0;0;22;99759.31;28.88;4413;
RM;7881;1.60;0.86;7.68;0.00;0;0;0;0;14;99758.55;28.88;4444;
RM;7901;1.50;0.99;7.67;0.00;0;0;0;0;16;99759.71;28.91;4444;
RM;7921;2.41;1.30;7.64;0.00;0;0;0;0;15;99749.03;28.89;4475;
RM;7941;2.11;1.52;7.62;0.00;0;0;0;0;16;99752.53;28.89;4475;
RM;7961;2.64;1.82;7.67;0.00;0;0;0;0;15;99746.26;28.89;4506;
RM;7981;2.81;2.12;7.77;0.00;0;0;0;0;16;99744.24;28.89;4506;
RM;8001;3.11;2.43;7.65;0.00;0;0;0;0;15;99740.73;28.89;4537;
RM;8024;3.04;2.62;7.65;0.00;0;0;0;0;21;99741.60;28.90;4537;
RM;8048;3.05;2.74;7.65;0.00;0;0;0;0;21;99741.48;28.89;4568;
RM;8068;2.70;2.73;7.64;0.00;0;0;0;0;16;99745.63;28.89;4568;
RM;8088;2.47;2.68;7.67;0.00;0;0;0;0;15;99748.24;28.88;4599;
RM;8108;1.82;2.51;7.74;0.00;0;0;0;0;15;99755.94;28.89;4599;
RM;8136;1.77;2.35;7.62;0.00;0;0;0;0;26;99756.55;28.88;4630;
RM;8156;1.81;2.23;7.61;0.00;0;0;0;0;16;99756.05;28.90;4630;
RM;8192;2.01;2.18;7.65;0.00;0;0;0;0;34;99753.77;28.88;4661;
RM;8212;2.54;2.25;7.67;0.00;0;0;0;0;15;99747.49;28.88;4661;
RM;8236;3.24;2.44;7.62;0.00;0;0;0;0;22;99739.20;28.88;4692;
RM;8256;3.46;2.67;7.64;0.00;0;0;0;0;14;99736.59;28.89;4692;
RM;8276;3.64;2.91;7.67;0.00;0;0;0;0;15;99734.42;28.88;4723;
RM;8296;3.26;3.01;7.65;0.00;0;0;0;0;15;99738.97;28.91;4723;
RM;8316;3.82;3.20;7.34;0.00;0;0;0;0;15;99732.28;28.88;4754;
RM;8340;4.63;3.57;7.09;0.00;0;0;0;0;22;99722.70;28.83;4754;
RM;8360;4.26;3.78;7.65;0.00;0;0;0;0;15;99727.13;28.85;4785;
RM;8380;3.61;3.73;7.71;0.00;0;0;0;0;15;99734.80;28.86;4785;
RM;8400;3.96;3.78;7.62;0.00;0;0;0;0;15;99730.65;28.86;4816;
RM;8424;3.76;3.78;7.56;0.00;0;0;0;0;22;99733.05;28.88;4816;
RM;8444;3.47;3.73;7.64;0.00;0;0;0;0;15;99736.44;28.88;4847;
RM;8464;4.07;3.78;7.62;0.00;0;0;0;0;16;99729.38;28.87;4847;
RM;8484;3.89;3.80;7.62;0.00;0;0;0;0;15;99731.52;28.87;4878;
RM;8504;3.95;3.82;7.74;0.00;0;0;0;0;16;99730.76;28.87;4878;
RM;8524;3.89;3.83;7.74;0.00;0;0;0;0;15;99731.52;28.87;4909;
RM;8544;3.99;3.85;7.67;0.00;0;0;0;0;16;99730.27;28.88;4909;
RM;8564;3.67;3.83;7.67;0.00;0;0;0;0;15;99734.06;28.91;4940;
RM;8588;4.05;3.86;7.64;0.00;0;0;0;0;22;99729.67;28.89;4940;
RM;8608;3.88;3.86;7.65;0.00;0;0;0;0;14;99731.65;28.88;4971;
RM;8628;4.09;3.88;7.65;0.00;0;0;0;0;16;99729.16;28.90;4971;
